id,first_name,last_name,gender,street_address,city,states,zip_code,telephone,age,company,latitude,longitude
890,Kettie,Labrow,Female,552 Sage Point,Fort Wayne,Indiana,46805,260-953-2967,10/7/1988,Ameris Bancorp,41.0977,-85.1189
891,Estel,Ledward,Female,29202 David Circle,Minneapolis,Minnesota,55412,763-390-1973,2/6/1988,Ares Management L.P.,45.0242,-93.302
892,Quintus,Aloway,Male,90603 Londonderry Place,San Francisco,California,94137,415-706-9483,8/23/1985,Dow Chemical Company (The),37.7848,-122.7278
893,Reeva,McAlester,Female,267 Lakeland Junction,Columbus,Ohio,43231,614-939-4143,4/12/1976,"China Commercial Credit, Inc.",40.081,-82.9383
894,Rouvin,Gonnet,Male,51375 Novick Lane,Dallas,Texas,75210,214-951-7990,8/20/1953,FS Investment Corporation,32.7699,-96.743
895,Mead,Blais,Male,406 Warner Plaza,Arlington,Texas,76096,817-425-7152,2/26/1995,Oasmia Pharmaceutical AB,32.7714,-97.2915
896,Way,Gallardo,Male,586 Clyde Gallagher Trail,Birmingham,Alabama,35244,205-982-3272,2/19/1935,Nuveen Quality Preferred Income Fund 2,33.3538,-86.8254
897,Jacklyn,Stonard,Female,7 Dixon Court,El Paso,Texas,79905,915-546-3506,6/16/1999,Alliance National Municipal Income Fund Inc,31.7674,-106.4304
898,Randell,Skillanders,Male,42 Muir Crossing,Houston,Texas,77065,832-542-9292,1/23/1997,"Customers Bancorp, Inc",29.9319,-95.6106
899,Jilly,Arnholtz,Female,5 Northview Crossing,Saint Louis,Missouri,63116,314-390-3261,6/4/1968,"TriNet Group, Inc.",38.5814,-90.2625
900,Damiano,Allaker,Male,701 Stone Corner Terrace,Pittsburgh,Pennsylvania,15250,412-775-5914,3/29/1964,CTS Corporation,40.4344,-80.0248
901,Teodoor,Carne,Male,3 School Alley,Clearwater,Florida,33763,727-675-0079,3/27/1959,"Parkway, Inc.",28.0173,-82.7461
902,Gregorius,Kuzemka,Male,81 Eagle Crest Alley,Louisville,Kentucky,40250,502-441-4596,5/15/1954,"The Ultimate Software Group, Inc.",38.189,-85.6768
903,Merle,Ruller,Male,8 Sauthoff Point,Springfield,Ohio,45505,937-758-9905,11/22/1940,Digi International Inc.,39.9106,-83.7856
904,Rouvin,Casterou,Male,158 Stuart Hill,Rochester,New York,14604,585-348-8826,11/12/1958,"Merit Medical Systems, Inc.",43.1577,-77.608
905,Tobit,Rozet,Male,54 Bultman Court,Oklahoma City,Oklahoma,73152,405-309-8540,1/11/1962,General Electric Capital Corporation,35.5514,-97.4075
906,Bendix,Macon,Male,1560 Johnson Court,Aurora,Colorado,80045,303-122-0506,12/19/1992,"PayPal Holdings, Inc.",39.7467,-104.8384
907,Thurston,Wrassell,Male,10 Jenifer Pass,Bozeman,Montana,59771,406-557-7796,6/23/2000,"CBOE Holdings, Inc.",45.7246,-111.1238
908,Frannie,Floris,Female,35 Armistice Court,Sioux Falls,South Dakota,57198,605-211-8239,5/11/1981,"CoreCivic, Inc.",43.6746,-96.7913
909,Creight,Aiken,Male,5846 Cody Circle,Lynchburg,Virginia,24503,434-528-8573,2/19/1943,"Allied Motion Technologies, Inc.",37.4376,-79.205
910,Carmella,Couves,Female,855 Manufacturers Drive,Charlotte,North Carolina,28230,704-937-9125,11/18/1999,Wyndham Worldwide Corp,35.26,-80.8042
911,Noellyn,Mugridge,Female,69 Dayton Park,Pensacola,Florida,32520,850-109-7582,6/5/1993,Nektar Therapeutics,30.4124,-87.2035
912,Johnnie,Sponder,Male,2 Ridge Oak Circle,Birmingham,Alabama,35215,205-779-4093,2/22/2000,"Cyclacel Pharmaceuticals, Inc.",33.6493,-86.7057
913,Maurits,Duff,Male,98924 Goodland Street,Montgomery,Alabama,36125,334-331-9071,11/26/1983,Ashford Hospitality Trust Inc,32.2334,-86.2085
914,Duncan,Culverhouse,Male,5603 Hallows Plaza,Baltimore,Maryland,21211,410-859-3020,9/6/1994,"Thor Industries, Inc.",39.3316,-76.6336
915,Zebulen,Kellen,Male,0 Sunbrook Circle,New York City,New York,10270,646-482-1103,6/5/1933,"Templeton Global Income Fund, Inc.",40.7069,-74.0082
916,Maximo,Bentick,Male,88980 Merrick Circle,Kansas City,Missouri,64187,816-524-6006,3/7/1973,Federated Premier Intermediate Municipal Income Fund,39.035,-94.3567
917,Mortie,McLurg,Male,0145 Calypso Park,Monticello,Minnesota,55565,763-854-3329,6/7/1946,Apollo Investment Corporation,45.2009,-93.8881
918,Bronny,Rachuig,Male,023 Vidon Alley,Gary,Indiana,46406,219-172-0306,8/8/1951,Blackrock Municipal Income Quality Trust,41.5878,-87.4062
919,Myca,Hartridge,Male,0 Elmside Park,New York City,New York,10099,646-868-6730,10/8/1948,Canadian National Railway Company,40.7808,-73.9772
920,Ferdy,Mecco,Male,156 Hoepker Plaza,Brooklyn,New York,11205,646-236-9121,11/11/1981,Vanguard International Dividend Appreciation ETF,40.6924,-73.9666
921,Winni,Docksey,Female,8443 Susan Drive,San Antonio,Texas,78296,210-132-1404,1/19/1943,Tecnoglass Inc.,29.4375,-98.4616
922,Cathlene,Kinde,Female,40 Dahle Point,Detroit,Michigan,48224,313-579-0132,11/15/1999,"Ambac Financial Group, Inc.",42.4098,-82.9441
923,Bret,Shortin,Male,312 Division Center,Spring,Texas,77388,832-449-2107,4/8/1949,Advent/Claymore Enhanced Growth & Income Fund,30.0505,-95.4695
924,Pernell,Llewellin,Male,34 7th Terrace,Wichita,Kansas,67230,316-520-7389,10/25/2000,Cohen & Steers Inc,37.6808,-97.1558
925,Chrissy,Pickover,Female,2733 Gale Point,Chandler,Arizona,85246,602-948-9629,9/15/1988,"CommerceHub, Inc.",33.2765,-112.1872
926,Vail,Warhurst,Male,74 Melody Pass,Hartford,Connecticut,06105,860-412-3968,8/16/1946,Pacific Coast Oil Trust,41.7691,-72.701
927,Melisent,Worms,Female,216 Comanche Drive,Sacramento,California,95865,916-931-1582,4/2/1959,"Republic Bancorp, Inc.",38.596,-121.3978
928,Alysia,Jorczyk,Female,3 Nevada Pass,Migrate,Kentucky,41905,502-877-4487,5/25/1978,National General Holdings Corp,38.0638,-84.5027
929,Monti,Catmull,Male,7 Pepper Wood Avenue,Wilkes Barre,Pennsylvania,18763,570-233-5714,3/21/1952,"Cellectar Biosciences, Inc.",41.2722,-75.8801
930,Cole,Cosford,Male,36 Stoughton Park,Kansas City,Missouri,64193,816-502-7488,6/10/1959,Newmont Mining Corporation,39.035,-94.3567
931,Jeno,Ramstead,Male,00 Dunning Terrace,Simi Valley,California,93094,805-209-4802,4/19/1981,DENTSPLY SIRONA Inc.,34.0324,-119.1343
932,Jorry,Naris,Female,756 Corscot Plaza,Chicago,Illinois,60691,312-707-1132,10/23/1968,"AG Mortgage Investment Trust, Inc.",41.8119,-87.6873
933,Alvinia,Duxbarry,Female,177 Warrior Point,Danbury,Connecticut,06816,203-870-9958,8/18/1993,Tekla Life Sciences Investors,41.3089,-73.3637
934,Davine,Rickaert,Female,2 Hanson Pass,Louisville,Kentucky,40225,502-780-3549,12/13/1934,Bank of N.T. Butterfield & Son Limited (The),38.189,-85.6768
935,Danielle,Falloon,Female,95459 Delaware Plaza,Richmond,Virginia,23228,804-267-6159,3/27/1937,"Colony NorthStar, Inc.",37.625,-77.4959
936,Tonya,Tillett,Female,970 Rieder Point,Erie,Pennsylvania,16550,814-604-6777,5/20/1974,"YuMe, Inc.",42.1827,-80.0649
937,Marla,Ibberson,Female,93 Sundown Park,Tyler,Texas,75799,903-935-2702,8/1/1947,Repros Therapeutics Inc.,32.4112,-95.2899
938,Kiri,Bresner,Female,38 Bonner Street,Helena,Montana,59623,406-490-6817,10/1/1959,"Veritone, Inc.",46.5901,-112.0402
939,Pembroke,Element,Male,9 Kipling Center,Midland,Texas,79710,432-647-8345,1/3/1934,Cooper-Standard Holdings Inc.,31.8693,-102.0317
940,Dulcie,Scutchin,Female,68752 La Follette Lane,Bronx,New York,10469,917-523-0560,11/6/1994,Yulong Eco-Materials Limited,40.8702,-73.8495
941,Beauregard,Batts,Male,6134 Arizona Place,Saint Louis,Missouri,63158,314-257-5171,2/8/1943,"Carbonite, Inc.",38.6531,-90.2435
942,Brit,Yepiskov,Female,38120 Manitowish Center,Boise,Idaho,83711,208-926-3547,7/12/1994,iShares 20+ Year Treasury Bond ETF,43.4599,-116.244
943,Josh,Palfreyman,Male,19 Badeau Park,Anderson,South Carolina,29625,864-406-9177,5/18/1936,"Allied Motion Technologies, Inc.",34.5271,-82.7087
944,Beatriz,Giorgioni,Female,718 Northport Crossing,Cincinnati,Ohio,45228,513-502-4134,5/23/1970,"Autodesk, Inc.",39.0706,-84.4179
945,Clayborne,Waddingham,Male,4 Beilfuss Trail,Jackson,Mississippi,39236,601-846-5755,6/22/1939,Lennar Corporation,32.3113,-90.3972
946,Marnia,Emburey,Female,39501 Claremont Parkway,Dallas,Texas,75246,469-289-1673,6/15/1933,Eagle Point Credit Company Inc.,32.7948,-96.7697
947,Nickolas,Pinard,Male,09901 Maple Junction,Albany,New York,12255,518-114-0756,8/22/1933,"New Oriental Education & Technology Group, Inc.",42.6149,-73.9708
948,Jorgan,Wile,Male,33044 Petterle Street,Dallas,Texas,75367,214-935-7466,4/17/1992,PowerShares DWA Industrials Momentum Portfolio,32.7673,-96.7776
949,Hunfredo,Ianni,Male,9 Pine View Way,Alexandria,Virginia,22313,571-283-7844,11/26/1989,"Barrett Business Services, Inc.",38.8158,-77.09
950,Jimmy,Dabinett,Male,895 Elgar Center,Houston,Texas,77080,832-136-5085,5/15/1959,"PS Business Parks, Inc.",29.8159,-95.523
951,Darrelle,Ciardo,Female,0 Lakewood Gardens Plaza,Sacramento,California,95894,916-894-7587,9/26/1950,CyberOptics Corporation,38.5816,-121.4933
952,Delmer,Tesoe,Male,09402 Hanover Street,Albany,New York,12262,518-762-4546,5/13/1943,"Safe Bulkers, Inc",42.6149,-73.9708
953,Gena,Stolberger,Female,022 Morningstar Road,Charlotte,North Carolina,28220,704-423-9169,4/19/1975,"Telephone and Data Systems, Inc.",35.26,-80.8042
954,Caron,Manjin,Female,32 Gulseth Lane,Akron,Ohio,44393,234-727-6785,5/31/1946,Gol Linhas Aereas Inteligentes S.A.,41.1287,-81.54
955,Killy,Girtin,Male,8 Buhler Place,Littleton,Colorado,80127,720-330-6475,1/26/1941,Kemet Corporation,39.592,-105.1328
956,Corbin,Weatherley,Male,4363 Del Mar Park,Norfolk,Virginia,23520,757-285-6651,9/21/1968,Devon Energy Corporation,36.9312,-76.2397
957,Candace,Wilkisson,Female,73731 Petterle Street,Grand Junction,Colorado,81505,970-807-0967,5/14/1932,"SandRidge Energy, Inc.",39.1071,-108.5968
958,Guinna,Bonnaire,Female,1 Sage Junction,Sacramento,California,94273,916-929-8665,11/29/1950,"USA Technologies, Inc.",38.3774,-121.4444
959,Wilfrid,Tuttiett,Male,1567 Sachs Parkway,Tampa,Florida,33680,813-766-5812,5/2/1986,Bank of Marin Bancorp,27.872,-82.4388
960,Janek,Joret,Male,26620 Ramsey Road,Arlington,Texas,76011,214-541-5008,2/23/1948,Boulevard Acquisition Corp. II,32.7582,-97.1003
961,Katha,Scoles,Female,0803 American Ash Center,Gulfport,Mississippi,39505,228-449-3574,12/29/1944,"Tortoise Power and Energy Infrastructure Fund, Inc",30.4158,-89.0684
962,Rice,Wainscoat,Male,85073 Morningstar Court,Chicago,Illinois,60614,312-273-9651,7/31/1952,China Recycling Energy Corporation,41.9229,-87.6483
963,Sinclare,Gill,Male,00277 Drewry Junction,Washington,District of Columbia,20051,202-625-7030,1/27/1978,Washington Prime Group Inc.,38.8933,-77.0146
964,Boonie,Highman,Male,25 Utah Terrace,Evansville,Indiana,47719,812-728-6868,8/3/1999,Nuveen Insured New York Select Tax-Free Income Portfolio,37.9971,-87.575
965,Alec,Hellwing,Male,573 Del Mar Junction,Fort Worth,Texas,76134,817-477-1497,1/16/1934,"Customers Bancorp, Inc",32.6469,-97.3325
966,Cam,Gilfillan,Male,9603 Maryland Terrace,Gatesville,Texas,76598,254-870-9913,4/3/1948,"Global Self Storage, Inc.",31.3902,-97.7993
967,Anabella,Trenholm,Female,37470 Lighthouse Bay Terrace,San Francisco,California,94105,415-804-4900,8/3/1988,"AnaptysBio, Inc.",37.7864,-122.3892
968,Grover,Cockerell,Male,8 Stang Pass,Oakland,California,94622,510-844-4734,8/21/1997,"BMC Stock Holdings, Inc.",37.799,-122.2337
969,Dougie,Probyn,Male,04 Mccormick Street,Kalamazoo,Michigan,49006,269-681-9090,2/28/1964,"AMERIPRISE FINANCIAL SERVICES, INC.",42.2922,-85.633
970,Revkah,Bullick,Female,0 Autumn Leaf Trail,New Orleans,Louisiana,70154,504-973-6047,7/22/1933,Associated Banc-Corp,30.033,-89.8826
971,Barbey,Suff,Female,5048 Talisman Pass,Jacksonville,Florida,32209,904-377-6243,8/13/1998,SBA Communications Corporation,30.3584,-81.692
972,Salvatore,Froom,Male,155 Jackson Circle,Kansas City,Missouri,64190,816-877-8819,11/24/1931,"Armstrong Flooring, Inc.",39.3432,-94.8516
973,Lanette,McKibbin,Female,69 Emmet Street,Columbia,South Carolina,29215,803-865-7131,9/5/1941,Ford Motor Company,34.006,-80.9708
974,Melvyn,Packe,Male,1639 Coolidge Alley,Seattle,Washington,98195,206-415-1864,11/24/1942,Genpact Limited,47.6564,-122.3048
975,Marshal,Comfort,Male,6 Crest Line Junction,Las Vegas,Nevada,89160,702-165-4145,3/9/1974,Apollo Commercial Real Estate Finance,35.9279,-114.9721
976,Yasmin,Oxenham,Female,87552 Hintze Hill,Greensboro,North Carolina,27499,336-268-2297,2/24/1952,"Blackrock MuniHoldings Fund, Inc.",36.0807,-80.0244
977,Fonsie,Devonald,Male,04 Eagle Crest Alley,San Antonio,Texas,78205,210-656-1852,6/3/1990,GSV Capital Corp,29.4237,-98.4925
978,Franky,Askey,Male,76908 Valley Edge Place,Charlotte,North Carolina,28272,704-471-8950,12/26/1980,General Electric Company,35.26,-80.8042
979,Timofei,Ralton,Male,615 Oak Valley Plaza,Jefferson City,Missouri,65110,573-601-1455,1/4/1958,Eaton Vance Tax-Managed Buy-Write Income Fund,38.5309,-92.2493
980,Shirline,Carnie,Female,27 Summerview Plaza,Washington,District of Columbia,20551,202-158-7548,7/7/1958,Ophthotech Corporation,38.892,-77.0452
981,Haze,Divell,Male,873 Dayton Way,Lincoln,Nebraska,68524,402-742-0971,2/21/1997,CF Corporation,40.8529,-96.7943
982,Horatio,Bortolazzi,Male,6811 Emmet Avenue,San Jose,California,95173,408-638-2173,4/13/1933,Differential Brands Group Inc.,37.3352,-121.8938
983,Cathi,Coppin,Female,7 Anderson Point,Los Angeles,California,90045,650-771-0870,7/5/1941,Public Storage,33.9631,-118.3941
984,Giorgia,Feighney,Female,6527 Maywood Crossing,Pittsburgh,Pennsylvania,15210,724-136-9677,6/10/1984,"Primerica, Inc.",40.4072,-79.9839
985,Greta,Vispo,Female,5 Caliangt Trail,Hayward,California,94544,925-139-9964,8/7/1936,"MVC Capital, Inc.",37.6374,-122.067
986,Karyn,Fegan,Female,348 Kipling Drive,Montgomery,Alabama,36104,334-175-3037,2/22/1964,Alcentra Capital Corp.,32.373,-86.3081
987,Harwilll,Wonham,Male,805 Macpherson Court,Palo Alto,California,94302,310-571-4886,3/25/1934,First Trust Nasdaq Semiconductor ETF,37.1894,-121.7053
988,Joey,Biles,Male,0356 Almo Park,Bronx,New York,10464,917-252-4330,7/8/1963,Graham Holdings Company,40.8469,-73.7874
989,Buiron,Mallen,Male,782 Sachs Lane,Salem,Oregon,97312,971-841-7975,6/5/1937,LCNB Corporation,44.9364,-123.0381
990,Nathalia,Yeo,Female,3 Hauk Drive,Jackson,Mississippi,39296,601-652-2382,10/24/1983,Heico Corporation,32.3113,-90.3972
991,Frankie,Jex,Male,314 Sloan Alley,Vancouver,Washington,98664,360-176-4044,2/26/1940,Charles & Colvard Ltd,45.6231,-122.5767
992,Reed,Mose,Male,27 Farragut Terrace,Greenville,South Carolina,29605,864-896-4953,11/24/1987,Statoil ASA,34.8001,-82.3932
993,Clarabelle,Kerfoot,Female,438 Eastwood Road,Delray Beach,Florida,33448,561-282-6618,1/31/1995,"Build-A-Bear Workshop, Inc.",26.6459,-80.4303
994,Tallie,Sadlier,Male,9 Killdeer Plaza,Chattanooga,Tennessee,37410,423-317-2143,10/20/1989,Microchip Technology Incorporated,35.0018,-85.3138
995,Giselbert,McDowell,Male,6732 Bultman Plaza,Los Angeles,California,90065,213-114-5454,6/30/1937,Movado Group Inc.,34.1073,-118.2266
996,Joachim,Concklin,Male,0 Dwight Trail,Arvada,Colorado,80005,720-614-7231,4/9/1975,PowerShares Water Resources Portfolio,39.8422,-105.1097
997,Darda,Rosenschein,Female,6219 Northview Lane,Portsmouth,Virginia,23705,757-448-1454,1/15/1987,SandRidge Mississippian Trust II,36.8686,-76.3552
998,Connor,Brodie,Male,8717 Susan Junction,Fullerton,California,92640,559-659-3832,9/25/1955,Eaton Vance Corporation,33.7862,-117.9309
999,Ferguson,Riddeough,Male,55 Waxwing Lane,Tulsa,Oklahoma,74126,918-740-0954,4/26/1982,"Arista Networks, Inc.",36.2383,-95.9931
1000,Hobart,Suche,Male,1 Pearson Place,San Francisco,California,94126,415-379-1079,8/5/1932,Luna Innovations Incorporated,37.7848,-122.7278
